"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","tair_symbol","uniprotswissprot","entrezgene_id","description","external_gene_name","external_gene_source","group","logFC_scheible2004","Padj_scheible2004","logFC_nguyen2017","Padj_nguyen2017"
"AT4G19110",4505.59389210789,-0.211386438349772,0.056374686254348,-3.74966944199124,0.000177067821589027,0.0360352577720576,NA,NA,827649,"Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JSF8]",NA,NA,"em2",0.243880549562397,0.013923439409561,NA,NA
"AT4G19112",4504.00842516528,-0.211498314595859,0.0566161919754335,-3.7356506542798,0.000187230446108479,0.0366203044120174,NA,NA,NA,NA,NA,NA,"em2",NA,NA,NA,NA
"AT4G24890",56.8958108871706,-1.50399378661619,0.406403992625216,-3.70073575532799,0.000214975248355567,0.0389678361368041,"ATPAP24","Q8H1R2",828591,"Probable inactive purple acid phosphatase 24 [Source:UniProtKB/Swiss-Prot;Acc:Q8H1R2]","PAP24","UniProtKB Gene Name","em2",NA,NA,NA,NA
"AT4G27410",212.443540257591,1.02502423076839,0.191886338626258,5.34183015897167,9.2012845065725e-08,0.00021371133427078,"RD26","Q93VY3",828849,"NAC (No Apical Meristem) domain transcriptional regulator superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JIU9]","RD26","TAIR Gene Name","em2",NA,NA,NA,NA
"AT4G28240",1127.09803008843,0.348745437533079,0.0843862364572601,4.13272889246235,3.58481476046761e-05,0.0125678194460846,NA,NA,828939,"AT4g28240/F26K10_120 [Source:UniProtKB/TrEMBL;Acc:Q94A22]",NA,NA,"em2",0.450723559187615,0.0013632357991729,NA,NA
"AT4G34950",742.731773453129,-1.1154125068136,0.294500138465045,-3.7874770199675,0.000152184755167742,0.033990262704829,NA,NA,829647,"Major facilitator superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SW40]",NA,NA,"em2",-0.858544717910008,2.2140743806019e-05,NA,NA
"AT4G37430",398.797343193821,-0.396402714004296,0.103135200542357,-3.84352492572598,0.000121279675109652,0.0296512847791111,"CYP91A2","O65790",829897,"CYP91A2 [Source:UniProtKB/TrEMBL;Acc:A0A178UXA9]","CYP81F1","UniProtKB Gene Name","em2",NA,NA,NA,NA
"AT4G37432",385.902724166371,-0.431812441581753,0.10084057473939,-4.28212991345714,1.8511284752251e-05,0.00838922395077016,NA,NA,NA,NA,NA,NA,"em2",NA,NA,NA,NA
"AT4G37608",83.5634327852471,1.04732078081722,0.220731473775531,4.74477319841697,2.08740081570068e-06,0.00258573297043562,NA,NA,5008189,"Uncharacterized protein AT4g37600 [Source:UniProtKB/TrEMBL;Acc:Q9SZF3]",NA,NA,"em2",NA,NA,NA,NA
"AT4G37610",524.647463211821,1.38723050514056,0.279502035170952,4.96322148170438,6.93334404223987e-07,0.00117116786953508,"BT5","Q6EJ98",829915,"BTB/POZ and TAZ domain-containing protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q6EJ98]","BT5","UniProtKB Gene Name","em2",-2.41620085977786,1.69726355891556e-07,NA,NA
"AT5G01220",2118.41135077008,-0.99816635695655,0.266751152899892,-3.74193830506573,0.000182606350804622,0.0363982532874477,"SQD2","Q8S4F6",831888,"Sulfoquinovosyl transferase SQD2 [Source:UniProtKB/Swiss-Prot;Acc:Q8S4F6]","SQD2","UniProtKB Gene Name","em2",0.504646720611612,0.00509124601137092,NA,NA
"AT5G02020",147.476568649762,0.699368788429153,0.193093311406214,3.62192135675728,0.000292423028074814,0.0460467142767638,"SIS",NA,831782,"AT5g02020/T7H20_70 [Source:UniProtKB/TrEMBL;Acc:Q9LZM9]","SIS","TAIR Gene Name","em2",NA,NA,NA,NA
"AT5G02130",482.464277609248,0.406695436902494,0.106469843269201,3.81981812328018,0.000133550113389376,0.0310073172246056,"NDP1",NA,831694,"At5g02130 [Source:UniProtKB/TrEMBL;Acc:Q9LZL9]","NDP1","TAIR Gene Name","em2",NA,NA,NA,NA
"AT5G09470",71.9071473572559,-1.39864538896448,0.376402956792993,-3.71581934658841,0.000202546265334108,0.0384031852670721,"DIC3","Q9FY68",830806,"DIC3 [Source:UniProtKB/TrEMBL;Acc:A0A178UKG1]","PUMP6","UniProtKB Gene Name","em2",0.414802498435096,0.0155954313692279,3.168,4.5e-05
"AT5G17300",221.474033306954,0.735098625720609,0.200387019002604,3.66839443682256,0.000244078431967682,0.0400321742175437,"RVE1",NA,831595,"Protein REVEILLE 1 [Source:UniProtKB/Swiss-Prot;Acc:F4KGY6]","RVE1","UniProtKB Gene Name","em2",-1.38759924466704,4.03015859066807e-06,NA,NA
"AT5G17340",51.2459340065673,-1.77957978468059,0.47584362587098,-3.73984159485854,0.000184136257952752,0.0363982532874477,NA,NA,831600,"At5g17340 [Source:UniProtKB/TrEMBL;Acc:Q9FYN3]",NA,NA,"em2",-0.385287876457389,0.0118478665728002,NA,NA
"AT5G21940",843.365933853848,1.61249149371465,0.183717203339527,8.77703048165066,1.67847521678024e-18,3.11877480029936e-14,NA,NA,832254,"At5g21940 [Source:UniProtKB/TrEMBL;Acc:Q9C593]",NA,NA,"em2",NA,NA,NA,NA
"AT5G24490",3683.67445949972,0.589803788038894,0.132959119349957,4.43597844903359,9.16550177695873e-06,0.00549368350057,NA,NA,832520,"30S ribosomal protein [Source:UniProtKB/TrEMBL;Acc:Q94K97]",NA,NA,"em2",-2.71507873820738,8.51652369528847e-09,NA,NA
"AT5G24500",857.214487062641,0.681176375758723,0.11167379104795,6.09969778375519,1.06269193925999e-09,3.94917578467796e-06,NA,NA,832521,"Fantom protein [Source:UniProtKB/TrEMBL;Acc:Q84J91]",NA,NA,"em2",0.519142794100458,0.000429796568784885,NA,NA
"AT5G24890",293.975208075938,0.738756755630259,0.144749666345391,5.10368537822736,3.33101895694101e-07,0.000687707369321343,NA,NA,832558,"At5g24890 [Source:UniProtKB/TrEMBL;Acc:Q8L9W8]",NA,NA,"em2",NA,NA,NA,NA
"AT5G27660",496.709679778201,-1.11489039694509,0.254404846986596,-4.38234731040259,1.17407446794707e-05,0.0065788721323379,NA,"Q3E6S8",832828,"DEG14 [Source:UniProtKB/TrEMBL;Acc:A0A178UPC0]",NA,NA,"em2",NA,NA,NA,NA
"AT5G39520",183.481128563404,0.810880024705938,0.194808672842077,4.16244314421916,3.148605542746e-05,0.0117008479179527,NA,NA,833948,"Uncharacterized protein At5g39520 [Source:UniProtKB/TrEMBL;Acc:Q0WW43]",NA,NA,"em2",5.7413992500471,9.89931679623061e-11,NA,NA
"AT5G43370",38.6698840475401,-1.94702126338268,0.530519970064666,-3.67002445383038,0.000242527266166135,0.0400321742175437,"APT1","Q96243",834355,"Probable inorganic phosphate transporter 1-2 [Source:UniProtKB/Swiss-Prot;Acc:Q96243]","PHT1-2","UniProtKB Gene Name","em2",0.592410974830012,0.00134574504551322,NA,NA
"AT5G43700",411.931654947379,0.76389910512617,0.156988075587516,4.86596897418695,1.13897385754037e-06,0.00162794409591982,"ATAUX2-11","P33077",834390,"IAA4 [Source:UniProtKB/TrEMBL;Acc:A0A384LA06]","IAA4","UniProtKB Gene Name","em2",-0.383360792230731,0.00824056178571092,NA,NA
"AT5G44240",1179.98111122953,-0.478433583319849,0.100260384842321,-4.77191050156329,1.82486595766236e-06,0.00242198816852316,"ALA2",NA,834447,"Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:F4K8T6]","ALA2","TAIR Gene Name","em2",0.604264776577117,0.000167481668845764,NA,NA
"AT5G45350",1945.0807298198,-0.421346855949592,0.108963374854242,-3.86686679366547,0.000110242604095594,0.0283035822673432,NA,NA,834571,"AT5g45350/MFC19_1 [Source:UniProtKB/TrEMBL;Acc:Q39115]",NA,NA,"em2",1.06961818485304,7.69961912076013e-08,NA,NA
"AT5G45940",194.491338269562,0.483545136528182,0.125629983622984,3.84896282386937,0.000118619006189744,0.0293874633868219,"atnudt11",NA,834634,"Nudix hydrolase 11 [Source:UniProtKB/Swiss-Prot;Acc:Q8LET2]","NUDT11","UniProtKB Gene Name","em2",NA,NA,NA,NA
"AT5G49448",133.038334131174,0.849437452071235,0.194073070048681,4.37689501102942,1.20381923739028e-05,0.0065788721323379,NA,NA,NA,NA,NA,NA,"em2",NA,NA,NA,NA
"AT5G49450",133.038334131174,0.849437452071235,0.194073070048681,4.37689501102942,1.20381923739028e-05,0.0065788721323379,"AtbZIP1","Q9FGX2",835005,"Basic leucine zipper 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FGX2]","BZIP1","UniProtKB Gene Name","em2",-1.36720290145994,7.68032193498313e-06,NA,NA
"AT5G52110",675.901488222982,0.346429015043743,0.0908353301100258,3.81381357478555,0.000136838706873562,0.0310073172246056,"HCF208","Q9FJ81",835287,"Protein COFACTOR ASSEMBLY OF COMPLEX C SUBUNIT B CCB2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FJ81]","CCB2","UniProtKB Gene Name","em2",-0.855451698570805,2.23132930513882e-05,NA,NA
"AT5G53650",247.349634943058,0.3453194040864,0.0961427334878932,3.59173690573177,0.000328481379445059,0.049221875092489,NA,NA,835446,"ABC transporter A family protein [Source:UniProtKB/TrEMBL;Acc:Q9FJB9]",NA,NA,"em2",NA,NA,NA,NA
"AT5G54280",12211.6721416267,0.754690164428869,0.194271717487761,3.88471453378906,0.000102450193315757,0.0283035822673432,"ATM2","F4K0A6",835516,"Myosin-2 [Source:UniProtKB/Swiss-Prot;Acc:F4K0A6]","VIII-2","UniProtKB Gene Name","em2",-0.383266419746078,0.0120328349154179,NA,NA
"AT5G56550",160.999306323223,2.39230302458115,0.286480170358859,8.35067579576079,6.78734891655505e-17,6.30578651092547e-13,"OXS3",NA,835756,"Emb [Source:UniProtKB/TrEMBL;Acc:Q9LVB9]","OXS3","TAIR Gene Name","em2",NA,NA,NA,NA
"AT5G57015",451.818246217482,-0.310872199837837,0.0845669668649117,-3.67604765031277,0.000236875297144717,0.0400321742175437,"ckl12","Q8VYK9",835804,"Ckl12 [Source:UniProtKB/TrEMBL;Acc:A0A178UEU7]","CKL12","UniProtKB Gene Name","em2",NA,NA,NA,NA
"AT5G58390",466.959905787634,-0.599051073566653,0.126784806654105,-4.72494370087253,2.30179116794847e-06,0.00267309885572816,NA,"Q9LVL2",835952,"Peroxidase [Source:UniProtKB/TrEMBL;Acc:A0A178UMG0]","PER67","UniProtKB Gene Name","em2",-0.798305299248172,6.9917931641648e-05,NA,NA
"AT5G59080",304.730425814733,0.592128454286097,0.137872529940986,4.29475294708488,1.74887980090887e-05,0.00833229117453531,NA,NA,836025,"Emb [Source:UniProtKB/TrEMBL;Acc:Q9FGU5]",NA,NA,"em2",NA,NA,NA,NA
"AT5G60680",728.927250235267,0.469882779481729,0.122453716108765,3.8372276025039,0.000124431136807183,0.0300266877014841,NA,NA,836189,"Emb [Source:UniProtKB/TrEMBL;Acc:Q9FF51]",NA,NA,"em2",-1.23504695620116,1.44704244776757e-06,NA,NA
"AT5G63300",414.328143619518,0.859704932857089,0.169359266386096,5.07622022226513,3.85017027545151e-07,0.000715400138881644,NA,NA,836450,"At5g63300 [Source:UniProtKB/TrEMBL;Acc:Q9FMJ3]",NA,NA,"em2",NA,NA,NA,NA
"AT5G65207",114.10135977004,0.931416095657242,0.203825586206734,4.56967210540749,4.88487877012963e-06,0.00394634488816429,NA,NA,836645,"Uncharacterized protein At5g65207 [Source:UniProtKB/TrEMBL;Acc:Q8RXW8]",NA,NA,"em2",NA,NA,1.039,0.0024
"AT1G10150",201.196528749418,0.713630076892026,0.152269809731159,4.68661567353359,2.77759859066332e-06,0.00195376284867258,NA,"Q9SY57",837552,"Protein PHLOEM PROTEIN 2-LIKE A10 [Source:UniProtKB/Swiss-Prot;Acc:Q9SY57]","PP2A10","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT1G13245",725.432697694565,0.758772913495276,0.165232118333175,4.59216356450313,4.3867433691543e-06,0.0028051229871483,"RTFL17",NA,837884,"At1g13245 [Source:UniProtKB/TrEMBL;Acc:Q9SAF8]","RTFL17","TAIR Gene Name","en2",NA,NA,NA,NA
"AT1G14560",285.737116857043,-0.43827464265368,0.114913887780992,-3.81393973449895,0.00013676883347324,0.0327965445903671,NA,NA,838018,"Mitochondrial carrier protein CoAc1 [Source:UniProtKB/Swiss-Prot;Acc:F4HW79]","COAC1","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT1G17960",69.7015605471522,-0.927245322659736,0.245429539530122,-3.77805102203654,0.000158060500912,0.0356913210270844,NA,"Q8GZ45",838375,"Probable threonine--tRNA ligase, cytoplasmic [Source:UniProtKB/Swiss-Prot;Acc:Q8GZ45]",NA,NA,"en2",1.95877371779105,1.14552646966693e-06,2.57,0.00028
"AT1G22640",315.324267053294,0.553968569882726,0.140251213113852,3.94983086123491,7.820643762235e-05,0.0223015168473896,"ATMYB3","Q9S9K9",838870,"MYB3 [Source:UniProtKB/TrEMBL;Acc:A0A178WFN1]","MYB3","UniProtKB Gene Name","en2",0.755624653105815,3.27053272917349e-05,NA,NA
"AT1G23390",2190.67510277559,0.982623514930573,0.242047649229229,4.05962841638668,4.91508707911149e-05,0.0161444122811494,NA,"Q9LDE3",838947,"F-box/Kelch repeat-containing F-box family protein [Source:UniProtKB/TrEMBL;Acc:C4PVQ8]",NA,NA,"en2",-1.24351634276115,4.89881217273238e-05,NA,NA
"AT1G27695",288.849352954026,0.641462136981026,0.138085054393696,4.64541321866846,3.3939642355516e-06,0.00231030429995516,NA,"Q8VY77",839662,"Protein TRIGALACTOSYLDIACYLGLYCEROL 5, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VY77]","TGD5","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT1G28600",987.013691279361,-0.502841645782584,0.0901060942480962,-5.58055090478198,2.39757967864828e-08,3.61383759848828e-05,NA,"Q94F40",839760,"GDSL esterase/lipase At1g28600 [Source:UniProtKB/Swiss-Prot;Acc:Q94F40]",NA,NA,"en2",0.967319293897792,3.6698867761528e-06,1.042,0.0029
"AT1G32940",203.332523670617,-0.423593647830252,0.115053423529438,-3.68171267604106,0.000231672416224115,0.0444431938832843,"ATSBT3.5","Q9MAP7",840188,"Subtilisin-like protease SBT3.5 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAP7]","SBT3.5","UniProtKB Gene Name","en2",2.72033118330887,5.66877996193633e-08,1.286,0.00081
"AT1G49130",95.6686865747747,0.841587541529984,0.22839774064995,3.68474547574369,0.000228931295893353,0.0443202587701058,NA,NA,841336,"B-box type zinc finger protein with CCT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4I1N0]",NA,NA,"en2",NA,NA,NA,NA
"AT1G54170",449.740633802818,-0.45827856062007,0.112622987361716,-4.0691387376202,4.71872440629144e-05,0.0161444122811494,"CID3","Q8L793",841857,"Polyadenylate-binding protein-interacting protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8L793]","CID3","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT1G60190",21.278353823426,2.40942399228893,0.647433437374891,3.72150070292674,0.000198042314450848,0.0408607506900206,NA,"O80742",842314,"U-box domain-containing protein 19 [Source:UniProtKB/Swiss-Prot;Acc:O80742]","PUB19","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT1G63090",364.877936701657,-0.437507504949221,0.11544823610593,-3.78964217822943,0.000150864443163351,0.0353726831070336,"AtPP2-A11","Q9CAN4",842612,"F-box protein PP2-A11 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAN4]","PP2A11","UniProtKB Gene Name","en2",NA,NA,0.867,0.00021
"AT1G64750",695.104692321533,0.55616950818523,0.127653074754554,4.35688297563226,1.31927757307557e-05,0.006594741879517,"DSS1(I)","Q9XIR8",842783,"Deletion of SUV3 suppressor 1(I) [Source:UniProtKB/TrEMBL;Acc:F4I886]","ATDSS1(I)","TAIR Gene Name","en2",0.390192031986684,0.0170359505665821,NA,NA
"AT1G65970",498.26962521245,0.679839688034294,0.155708421814613,4.36610736986155,1.26480324973935e-05,0.00656650521200016,"TPX2","Q9SRZ4",842909,"TPX2 [Source:UniProtKB/TrEMBL;Acc:A0A178WKG0]","PRXIIC","UniProtKB Gene Name","en2",1.12499548633062,0.000134340134020173,NA,NA
"AT1G68520",1395.32151979974,0.587034125665269,0.155537726389747,3.77422339448551,0.000160506885082025,0.0356913210270844,NA,"Q8LG76",843181,"Zinc finger protein CONSTANS-LIKE 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG76]","COL6","UniProtKB Gene Name","en2",-1.90640095953974,2.58722826297488e-08,NA,NA
"AT1G68840",1522.19371952216,0.774598881588033,0.190444108013821,4.06732920050128,4.75550401195433e-05,0.0161444122811494,"RAV2","P82280",843216,"TEM2 [Source:UniProtKB/TrEMBL;Acc:A0A178WNP0]","RAV2","UniProtKB Gene Name","en2",0.444795110008579,0.00242250337318006,NA,NA
"AT1G69490",80.5719625444676,1.59645032336206,0.417297163130175,3.82569177175079,0.000130405371593012,0.032374284133597,"NAP","O49255",843282,"NAP [Source:UniProtKB/TrEMBL;Acc:A0A178W8K0]","NAC029","UniProtKB Gene Name","en2",3.02078550357009,1.52808302696869e-09,NA,NA
"AT1G74930",40.828999843203,1.25602609754897,0.249101924416178,5.04221756011211,4.60167669518105e-07,0.000485522908108552,"ORA47","Q9S7L5",843832,"Ethylene-responsive transcription factor ERF018 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7L5]","ERF018","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT1G76955",63.8790982203819,0.832263241828278,0.219883502632402,3.78501902991623,0.0001536968170342,0.0356407717918208,NA,NA,2745854,"At1g76955 [Source:UniProtKB/TrEMBL;Acc:Q0V819]",NA,NA,"en2",NA,NA,NA,NA
"AT1G80440",839.480649483749,1.35374504112616,0.241349710478513,5.60906014116258,2.03428327872962e-08,3.30211121136557e-05,NA,"Q9M8L2",844383,"F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2]",NA,NA,"en2",-1.08784531158447,1.78978765381198e-05,NA,NA
"AT2G04070",39.3595257879142,-2.64831484618213,0.718325669909726,-3.68678853773241,0.000227101916905224,0.0443202587701058,NA,"Q9SIA3",814943,"Protein DETOXIFICATION 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SIA3]","DTX4","UniProtKB Gene Name","en2",2.79620106072619,2.36473859062927e-08,4.71,2.8e-05
"AT2G04240",260.259232628329,0.630447800475688,0.130068716652857,4.84703637199946,1.25319458799762e-06,0.0011497787911272,"XERICO","Q9SI09",814962,"Probable E3 ubiquitin-protein ligase XERICO [Source:UniProtKB/Swiss-Prot;Acc:Q9SI09]","XERICO","UniProtKB Gene Name","en2",0.517819363981877,0.000659818705158712,NA,NA
"AT2G17820",515.242077748949,-0.4712392673764,0.128635744044646,-3.66336177301424,0.000248926573009358,0.0465366937387923,"ATHK1","Q9SXL4",816291,"Histidine kinase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SXL4]","AHK1","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT2G18700",437.987056593503,0.900696355627617,0.234006945809128,3.84901547478974,0.000118593516121096,0.0305190289900899,"ATTPS11","Q9ZV48",816385,"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV48]","TPS11","UniProtKB Gene Name","en2",-0.780419153508224,0.000119599991252673,NA,NA
"AT2G20670",1240.43140227459,1.19202606494636,0.251036913863878,4.74840949324577,2.05022599667876e-06,0.00159744992528779,NA,NA,816595,"Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9SIU5]",NA,NA,"en2",-2.12280771474225,1.47961286212783e-07,NA,NA
"AT2G21060",896.974509139988,0.593083919682763,0.162008368342248,3.66082274484644,0.000251406648005986,0.0465366937387923,"ATGRP2B","Q38896",816641,"GRP2B [Source:UniProtKB/TrEMBL;Acc:A0A178VU21]","CSP4","UniProtKB Gene Name","en2",0.632476183542347,3.28948076828692e-05,NA,NA
"AT2G22330",1343.93139002974,0.628952114724357,0.160432499382784,3.92035352652401,8.84191641090517e-05,0.0239207846285796,"CYP79B3","Q501D8",816765,"cytochrome P450, family 79, subfamily B, polypeptide 3 [Source:TAIR;Acc:AT2G22330]","CYP79B3","TAIR Gene Name","en2",-1.22696107621385,3.75097138117676e-07,NA,NA
"AT2G23130",571.462365056361,-1.03838926872207,0.238554184814059,-4.35284448911029,1.34382475982955e-05,0.006594741879517,"AGP17","O22194",816845,"Lysine-rich arabinogalactan protein 17 [Source:UniProtKB/Swiss-Prot;Acc:O22194]","AGP17","UniProtKB Gene Name","en2",-2.04133494375327,1.22884605076018e-08,NA,NA
"AT2G24240",71.3158017837227,0.745705511726662,0.174130613015179,4.2824492420621,1.84847306918982e-05,0.00866810637912081,NA,"Q9ZUH1",816958,"BTB/POZ domain-containing protein At2g24240 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZUH1]",NA,NA,"en2",NA,NA,NA,NA
"AT2G25900",698.516215723514,1.10789091365868,0.193552294366969,5.72398750054678,1.04052408752014e-08,2.19571392948501e-05,"ATCTH","O82307",817131,"Zinc finger CCCH domain-containing protein 23 [Source:UniProtKB/Swiss-Prot;Acc:O82307]","ATCTH","TAIR Gene Name","en2",-1.43222393106761,1.11316209792297e-06,NA,NA
"AT2G27830",334.200472585284,0.889913940300461,0.157316474512458,5.65683882160725,1.54186432317467e-08,2.71136841230265e-05,NA,NA,817330,"Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9ZUY4]",NA,NA,"en2",0.785110902489712,8.59322029541251e-05,NA,NA
"AT2G28190",457.870108222371,-0.53859553393176,0.128410989984289,-4.19431026890811,2.73703132783869e-05,0.0120326739750108,"CSD2","O78310",817365,"Superoxide dismutase [Cu-Zn] 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O78310]","CSD2","UniProtKB Gene Name","en2",-0.561990346099461,8.54164306746106e-06,NA,NA
"AT2G29670",1484.7877512063,0.806371200986355,0.151470941949618,5.32360326414666,1.01731657723415e-07,0.000126278908310559,NA,NA,817517,"At2g29670/T27A16.23 [Source:UniProtKB/TrEMBL;Acc:O82388]",NA,NA,"en2",2.0970864653794,5.37790700690752e-09,3.295,6.6e-05
"AT2G29700",232.283837783356,0.570336407192626,0.118930348923397,4.79554976804096,1.62229284966809e-06,0.00138169258551801,"ATPH1","Q9ST43",817520,"PH1 [Source:UniProtKB/TrEMBL;Acc:A0A178W3K4]","PH1","UniProtKB Gene Name","en2",0.3911343381683,0.00120190488702659,NA,NA
"AT2G32150",846.487269942639,0.773785192053821,0.168879129172779,4.58188762485959,4.6079750940552e-06,0.00284896094075534,NA,NA,817774,"At2g32150/F22D22.10 [Source:UniProtKB/TrEMBL;Acc:Q9SKY5]",NA,NA,"en2",1.64260059373294,4.48589651168563e-08,NA,NA
"AT2G32710",255.452741513384,0.479537179424116,0.119137932047743,4.02505878003613,5.69610857229885e-05,0.0182120125897955,"KRP4","Q8GYJ3",817831,"Cyclin-dependent kinase inhibitor 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYJ3]","KRP4","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT2G34410",13042.0583149025,0.793703181258467,0.20411185289999,3.88856977182684,0.000100836683521195,0.0269348822235983,NA,NA,818004,"Protein REDUCED WALL ACETYLATION 3 [Source:UniProtKB/Swiss-Prot;Acc:Q66GQ5]","RWA3","UniProtKB Gene Name","en2",NA,NA,NA,NA
"AT2G38820",217.213678569946,0.788617121741867,0.142128079018099,5.54863702647694,2.8790519274217e-08,4.05025025149685e-05,NA,NA,818464,"Protein of unknown function (DUF506) [Source:TAIR;Acc:AT2G38820]",NA,NA,"en2",-1.23709851424425,1.28471049679662e-06,NA,NA
"AT2G40000",771.28823038346,1.14918418659166,0.276549322012243,4.15544026009503,3.24661769298631e-05,0.0128993904615289,"HSPRO2","O04203",818588,"Nematode resistance protein-like HSPRO2 [Source:UniProtKB/Swiss-Prot;Acc:O04203]","HSPRO2","UniProtKB Gene Name","en2",NA,NA,NA,NA
