gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT1G44920;989.6223261592853;0.23219798332834585;0.06856714649014416;3.3864320627915;7.080780603083744e-4;0.02806362715958921;;;841058;"T12C22.21 protein [Source:UniProtKB/TrEMBL;Acc:Q9LPD7]";;
AT1G48030;5723.351685075229;0.2676199179596756;0.07116268584165464;3.760677590994267;1.69453721349924e-4;0.01107547177362877;mtLPD1;Q9M5K3;841221;"Dihydrolipoyl dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9M5K3]";LPD1;UniProtKB Gene Name
AT1G48315;227.71136991062488;-0.3497821862699872;0.1070555761274389;-3.2672953518423613;0.0010858033729058217;0.03784084854394477;NA;NA;NA;NA;NA;NA
AT1G48320;221.48533809112695;-0.3534513033444716;0.1098821068713841;-3.2166411202706806;0.0012970072882047298;0.04253328240781101;;Q9SX65;841252;"DHNAT1 [Source:UniProtKB/TrEMBL;Acc:A0A178WIC5]";DHNAT1;UniProtKB Gene Name
AT1G48450;1674.976186598598;0.20160719596102242;0.05330216884193715;3.7823450779061294;1.5535778489741606e-4;0.010480547139026044;;;841266;"Alanine-tRNA ligase, putative (DUF760) [Source:UniProtKB/TrEMBL;Acc:Q9LP80]";;
AT1G48690;12.741438794065596;1.0543932975818195;0.3176718805629965;3.3191269422813336;9.029936999554039e-4;0.03312810927762353;;;841291;"At1g48690 [Source:UniProtKB/TrEMBL;Acc:Q9C737]";;
AT1G49050;110.44899575088688;-0.49906615913579766;0.1532551325670967;-3.256440099435504;0.001128187324115691;0.03881663090204242;;;841328;"Aspartyl protease APCB1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9A8]";APCB1;UniProtKB Gene Name
AT1G49050;110.44899575088688;-0.49906615913579766;0.1532551325670967;-3.256440099435504;0.001128187324115691;0.03881663090204242;;Q9M9A8;841328;"Aspartyl protease APCB1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M9A8]";APCB1;UniProtKB Gene Name
AT1G50250;1496.3805412554257;0.186537814664616;0.055334865407793137;3.3710719867106564;7.487628935593183e-4;0.02904185276476789;FTSH1;Q39102;841447;"ATP-dependent zinc metalloprotease FTSH 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q39102]";FTSH1;UniProtKB Gene Name
AT1G51080;101.20271589281494;0.535304256489808;0.1371507595681173;3.903035303453378;9.499384039382517e-5;0.007009135356245952;;;841530;"At1g51080 [Source:UniProtKB/TrEMBL;Acc:Q9C683]";;
AT1G51800;247.77373155934785;-0.500302355798144;0.14361054629981163;-3.483743838378534;4.944524857438982e-4;0.022505332537871067;;Q9C8I6;841606;"LRR receptor-like serine/threonine-protein kinase IOS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8I6]";IOS1;UniProtKB Gene Name
AT1G52200;1166.8816668684585;-0.5099652038289387;0.10074891333629218;-5.061743962703734;4.1543869591233776e-7;1.0325291483010721e-4;;;841650;"Protein PLANT CADMIUM RESISTANCE 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9M815]";PCR8;UniProtKB Gene Name
AT1G52200;1166.8816668684585;-0.5099652038289387;0.10074891333629218;-5.061743962703734;4.1543869591233776e-7;1.0325291483010721e-4;;Q9M815;841650;"Protein PLANT CADMIUM RESISTANCE 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9M815]";PCR8;UniProtKB Gene Name
AT1G53540;96.39943222773303;-1.6494119415665391;0.519136507246262;-3.1772220187629956;0.001486931584494573;0.04611929507310015;;P13853;841789;"17.6 kDa class I heat shock protein 3 [Source:UniProtKB/Swiss-Prot;Acc:P13853]";HSP17.6C;UniProtKB Gene Name
AT1G53625;256.3732744194317;-1.3576203791683246;0.3995197952178863;-3.3981304441446225;6.784806083184509e-4;0.02750176010842751;;;841798;"At1g53625 [Source:UniProtKB/TrEMBL;Acc:Q9LPH9]";;
AT1G54385;68.22759433902701;0.48950910735226383;0.1550999273151672;3.1560885670666257;0.001599002990002191;0.04832570796504222;;Q5XVI1;841880;"Protein SINE1 [Source:UniProtKB/Swiss-Prot;Acc:Q5XVI1]";SINE1;UniProtKB Gene Name
AT1G55370;182.22849277393777;0.27286731564143896;0.08049596329204223;3.3898260792465655;6.993697857675214e-4;0.027960099465054816;NDF5;;841984;"NDF5 [Source:UniProtKB/TrEMBL;Acc:A0A178W3N4]";NDF5;UniProtKB Gene Name
AT1G55370;182.22849277393777;0.27286731564143896;0.08049596329204223;3.3898260792465655;6.993697857675214e-4;0.027960099465054816;NDF5;Q9C503;841984;"NDF5 [Source:UniProtKB/TrEMBL;Acc:A0A178W3N4]";NDF5;UniProtKB Gene Name
AT1G55450;657.5620720530916;-0.384151289528092;0.09003611229855359;-4.266635683405261;1.9844282323358368e-5;0.00210615923674536;;;841992;"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I0B5]";;
AT1G56240;33.16494554668651;-1.0771842784440866;0.2623031910407002;-4.106638101390637;4.014594754959426e-5;0.003593918498882872;AtPP2-B13;Q9C7J9;842077;"F-box protein PP2-B13 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7J9]";PP2B13;UniProtKB Gene Name
AT1G56612;69.92662807359405;-0.469675077569674;0.13118726605850947;-3.58018801428638;3.4334706987245085e-4;0.017982189895217108;NA;NA;NA;NA;NA;NA
AT1G58070;156.08188358960848;0.4690158078587085;0.14133306539529272;3.3185143656717835;9.049766735800595e-4;0.03312810927762353;;;842174;"At1g58070 [Source:UniProtKB/TrEMBL;Acc:Q9C6F8]";;
AT1G61190;774.2814395505354;0.18813416162070007;0.05862930959463526;3.2088756105344767;0.0013325512855522654;0.04324838699793254;;;842412;"Probable disease resistance protein At1g61190 [Source:UniProtKB/Swiss-Prot;Acc:O22727]";;
AT1G61190;774.2814395505354;0.18813416162070007;0.05862930959463526;3.2088756105344767;0.0013325512855522654;0.04324838699793254;;O22727;842412;"Probable disease resistance protein At1g61190 [Source:UniProtKB/Swiss-Prot;Acc:O22727]";;
AT1G61340;101.3973657433536;-0.7276643251250918;0.15442477327644819;-4.712095797106604;2.4518206481911392e-6;4.4107085927316597e-4;;Q8GX77;842428;"F-box protein At1g61340 [Source:UniProtKB/Swiss-Prot;Acc:Q8GX77]";;
AT1G61560;63.315126785616066;-0.5452565737981087;0.17103656826986163;-3.187953192195732;0.0014328372906713713;0.0450330508876731;MLO6;;842450;"MLO-like protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q94KB7]";MLO6;UniProtKB Gene Name
AT1G61560;63.315126785616066;-0.5452565737981087;0.17103656826986163;-3.187953192195732;0.0014328372906713713;0.0450330508876731;MLO6;Q94KB7;842450;"MLO-like protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q94KB7]";MLO6;UniProtKB Gene Name
AT1G62300;721.5341049668959;-0.6610033402071533;0.10101112474828386;-6.543866745908931;5.994821766902953e-11;5.1470994706831765e-008;WRKY6;Q9C519;842527;"Uncharacterized protein At1g62300 (Fragment) [Source:UniProtKB/TrEMBL;Acc:C0SV11]";WRKY6;UniProtKB Gene Name
AT1G62750;5006.760003876217;0.20303604679514653;0.058786728364087014;3.4537735377562164;5.528013712811441e-4;0.02428340721425472;ATSCO1;Q9SI75;842573;"Elongation factor G, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SI75]";CPEFG;UniProtKB Gene Name
AT1G63090;682.6908639695762;0.3327440771734386;0.10530398443800952;3.1598431811411545;0.0015785407657007153;0.048014583773463466;AtPP2-A11;Q9CAN4;842612;"F-box protein PP2-A11 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAN4]";PP2A11;UniProtKB Gene Name
AT1G64065;57.79695917205765;-0.844532630080058;0.17977821984289197;-4.697635958449774;2.631899879004487e-6;4.6461641882725006e-4;;Q6DST1;2745848;"Late embryogenesis abundant protein At1g64065 [Source:UniProtKB/Swiss-Prot;Acc:Q6DST1]";;
AT1G64405;13.644005735876405;-1.2462218482559786;0.318453326218634;-3.913357926116889;9.102146293490097e-5;0.0067689150132966315;;;842749;"At1g64405 [Source:UniProtKB/TrEMBL;Acc:Q3ECI5]";;
AT1G64680;1435.6354180545943;0.1786268923377994;0.05181240198432721;3.4475701858376;5.656534175815474e-4;0.024675813867662467;;;842776;"At1g64680 [Source:UniProtKB/TrEMBL;Acc:Q9SGU7]";;
AT1G66150;992.8511521374394;0.2641317932130403;0.06494869848332126;4.066775768891951;4.766806911154225e-5;0.004055865574089737;TMK1;P43298;842930;"Receptor protein kinase TMK1 [Source:UniProtKB/Swiss-Prot;Acc:P43298]";TMK1;UniProtKB Gene Name
AT1G66160;446.36768815669166;-0.4563242674219527;0.07864287467169578;-5.802487120758666;6.533841415718069e-9;3.526220871471389e-6;ATCMPG1;Q9C8D1;842931;"U-box domain-containing protein 20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8D1]";PUB20;UniProtKB Gene Name
AT1G66160;446.36768815669166;-0.4563242674219527;0.07864287467169578;-5.802487120758666;6.533841415718069e-9;3.526220871471389e-6;ATCMPG1;;842931;"U-box domain-containing protein 20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8D1]";PUB20;UniProtKB Gene Name
AT1G66480;61.96565885493308;-0.5111466041016635;0.14940561811807446;-3.4212006920496596;6.234530716263977e-4;0.025825449714804882;;Q6NLC8;842966;"Uncharacterized protein At1g66480 [Source:UniProtKB/Swiss-Prot;Acc:Q6NLC8]";;
AT1G68050;546.4387716491951;-0.28808936501595206;0.08642169763264385;-3.333530501108009;8.575126907729107e-4;0.03200662413316143;ADO3;Q9C9W9;843133;"FKF1 [Source:UniProtKB/TrEMBL;Acc:A0A178W8F6]";ADO3;UniProtKB Gene Name
AT1G68560;1543.319602362423;0.23947598478752793;0.06451962111868904;3.7116768610124438;2.058907297694562e-4;0.012545387079404058;ATXYL1;Q9S7Y7;843185;"Alpha-xylosidase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7Y7]";XYL1;UniProtKB Gene Name
AT1G68670;772.0929012299943;-0.29640247574044015;0.06667140711037073;-4.445721015753615;8.759756860390413e-6;0.0011411244643856173;;Q8VZS3;843197;"Transcription factor HHO2 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZS3]";HHO2;UniProtKB Gene Name
AT1G68840;1892.157696960077;-0.7084471783761782;0.08078441134737777;-8.76960253296658;1.7929807828186357e-18;1.1289204668887068e-14;RAV2;P82280;843216;"TEM2 [Source:UniProtKB/TrEMBL;Acc:A0A178WNP0]";RAV2;UniProtKB Gene Name
AT1G69490;116.3603074415395;-0.8523667088757557;0.16090764759557555;-5.29724175085879;1.1756500288559092e-7;3.9655095348320126e-5;NAP;O49255;843282;"NAP [Source:UniProtKB/TrEMBL;Acc:A0A178W8K0]";NAC029;UniProtKB Gene Name
AT1G69890;661.6470654810811;-0.46765216400678583;0.08239917472242213;-5.675447182355459;1.3832682023071045e-8;6.773243262306683e-6;;;843325;"Actin cross-linking protein (DUF569) [Source:UniProtKB/TrEMBL;Acc:Q9CAS2]";;
AT1G70300;464.4735748555798;-0.2565243619826165;0.0696299566201583;-3.684109174187696;2.295038655377386e-4;0.013504979801066493;KUP6;Q8W4I4;843366;"Potassium transporter 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8W4I4]";POT6;UniProtKB Gene Name
AT1G70510;23.616743721955512;-0.6790905241843367;0.20383662632685232;-3.331543189374681;8.636589738080737e-4;0.032072645841101845;KNAT2;;843388;"KNOTTED-like from Arabidopsis thaliana 2 [Source:TAIR;Acc:AT1G70510]";KNAT2;TAIR Gene Name
AT1G70510;23.616743721955512;-0.6790905241843367;0.20383662632685232;-3.331543189374681;8.636589738080737e-4;0.032072645841101845;KNAT2;P46640;843388;"KNOTTED-like from Arabidopsis thaliana 2 [Source:TAIR;Acc:AT1G70510]";KNAT2;TAIR Gene Name
AT1G70520;265.48176894836;-0.39910781644295695;0.10224563129112188;-3.9034217051933053;9.484224042892784e-5;0.007009135356245952;CRK2;Q9CAL3;843389;"Cysteine-rich receptor-like protein kinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAL3]";CRK2;UniProtKB Gene Name
AT1G70890;553.969700269816;0.4132009245312078;0.09305418420222322;4.4404335825807575;8.97778104569579e-6;0.0011615157956996424;MLP43;Q9SSK5;843427;"MLP-like protein 43 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSK5]";MLP43;UniProtKB Gene Name
AT1G71140;45.39445750588752;-0.8553473106807417;0.21827766962103992;-3.918620315883628;8.905727219984324e-5;0.0066490229825408665;;Q9C994;843454;"Protein DETOXIFICATION 14 [Source:UniProtKB/Swiss-Prot;Acc:Q9C994]";DTX14;UniProtKB Gene Name
AT1G71520;12.015548420618865;-1.3024786871216167;0.40401748066145626;-3.223817655090573;0.0012649391797646611;0.04184489696422887;;Q9C9I8;843492;"Ethylene-responsive transcription factor ERF020 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9I8]";ERF020;UniProtKB Gene Name
AT1G71790;246.65737753610074;0.3465247903773274;0.10709024835172853;3.2358202143597343;0.0012129375393918824;0.04081440452393594;;Q9M9G7;843509;"Probable F-actin-capping protein subunit beta [Source:UniProtKB/Swiss-Prot;Acc:Q9M9G7]";;
AT1G72030;208.5225711405676;0.350940666675752;0.10868464415795498;3.228981144435808;0.0012423208548027836;0.04139993129747723;;;843534;"Acyl-CoA N-acyltransferases (NAT) superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9C7G6]";;
AT1G72330;137.370151295296;-0.3887230096051506;0.12227965636690433;-3.1789671410162765;0.0014780084515300486;0.0459935776621929;ALAAT2;Q9LDV4;843565;"alanine aminotransferase 2 [Source:TAIR;Acc:AT1G72330]";ALAAT2;TAIR Gene Name
AT1G72330;137.370151295296;-0.3887230096051506;0.12227965636690433;-3.1789671410162765;0.0014780084515300486;0.0459935776621929;ALAAT2;;843565;"alanine aminotransferase 2 [Source:TAIR;Acc:AT1G72330]";ALAAT2;TAIR Gene Name
AT1G72430;2115.3100949676177;0.541232072133874;0.08148689244185034;6.641952538809862;3.095546531351817e-11;3.248432135039137e-8;;Q9C9E1;843575;"Auxin-responsive protein SAUR78 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9E1]";SAUR78;UniProtKB Gene Name
AT1G72510;991.2474990481256;0.27965626582768616;0.0677696116695109;4.126573237448572;3.682087781386126e-5;0.0034093605932648302;;;843583;"At1g72510 [Source:UniProtKB/TrEMBL;Acc:Q9C9E9]";;
AT1G72940;122.52749673530724;-0.35500170462272657;0.10778186046970781;-3.2937054813829283;9.88760415892501e-4;0.03530566256293658;;;843625;"At1g72940/F3N23_14 [Source:UniProtKB/TrEMBL;Acc:Q9SSN2]";;
AT1G73500;354.4760607901295;-0.46104107339627176;0.12791982276363661;-3.604140964517741;3.13187052780346e-4;0.01704107554281722;ATMKK9;Q9FX43;843685;"Mitogen-activated protein kinase kinase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9FX43]";MKK9;UniProtKB Gene Name
AT1G74070;292.31231282217743;0.35915761908035154;0.10312345262931395;3.4827928072906387;4.96212244473479e-4;0.022531137225623905;;F4HTT6;843747;"Peptidyl-prolyl cis-trans isomerase CYP26-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4HTT6]";CYP26-2;UniProtKB Gene Name
AT1G74070;292.31231282217743;0.35915761908035154;0.10312345262931395;3.4827928072906387;4.96212244473479e-4;0.022531137225623905;;;843747;"Peptidyl-prolyl cis-trans isomerase CYP26-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:F4HTT6]";CYP26-2;UniProtKB Gene Name
AT1G74470;8784.84984474021;0.2540724521119889;0.0738635533260818;3.4397539878747474;5.822431757262263e-4;0.025167028252386012;;Q9CA67;843788;"Geranylgeranyl diphosphate reductase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9CA67]";CHLP;UniProtKB Gene Name
AT1G74730;4878.843390719124;0.26398319927500724;0.0713731041882492;3.6986369344219887;2.1676039835244058e-4;0.012998054490410317;;;843812;"Transmembrane protein, putative (DUF1118) [Source:UniProtKB/TrEMBL;Acc:Q94F10]";;
AT1G74880;408.6510254642992;0.24544492762519496;0.07590916746815515;3.2334029710991388;0.0012232488137508609;0.04093735622077904;NDH-O;Q9S829;843827;"NAD(P)H-quinone oxidoreductase subunit O, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S829]";ndhO;UniProtKB Gene Name
AT1G75020;156.1887077569511;-0.4336299196268016;0.12054109464623809;-3.5973617204938377;3.214612948028048e-4;0.01725023408389256;LPAT4;Q8L4Y2;843840;"Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8L4Y2]";LPAT4;UniProtKB Gene Name
AT1G75580;180.6388676634678;0.539941596146265;0.14280342762211481;3.781012858984406;1.5619160543213137e-4;0.01049929976871007;;;843893;"At1g75580 [Source:UniProtKB/TrEMBL;Acc:Q9LR00]";;
AT1G75810;226.833378012783;-0.2520869620637435;0.0746695194255958;-3.376035683675917;7.353838086120307e-4;0.028699720580315388;;;843914;"At1g75810 [Source:UniProtKB/TrEMBL;Acc:Q9LQT3]";;
AT1G76240;97.62999128612364;0.657599595009719;0.13762213688179686;4.778298098761021;1.7678515556638464e-6;3.5150471615720416e-4;;;843957;"At1g76240 [Source:UniProtKB/TrEMBL;Acc:Q501A3]";;
AT1G76600;1832.4236360508007;-0.37461462273164664;0.10681791907906753;-3.507039136891945;4.5312249981414735e-4;0.0213442167057093;;;843993;"Poly polymerase [Source:UniProtKB/TrEMBL;Acc:Q9C9J8]";;
AT1G76650;576.6314696612038;-0.5546010599310869;0.12023787729721676;-4.612532027325841;3.977932270142122e-6;6.011133012057163e-4;CML38;Q9SRE6;843998;"CML38 [Source:UniProtKB/TrEMBL;Acc:A0A178WMC5]";CML38;UniProtKB Gene Name
AT1G76650;576.6314696612038;-0.5546010599310869;0.12023787729721676;-4.612532027325841;3.977932270142122e-6;6.011133012057163e-4;CML38;;843998;"CML38 [Source:UniProtKB/TrEMBL;Acc:A0A178WMC5]";CML38;UniProtKB Gene Name
AT1G76980;65.76384841514731;-0.45308897688257266;0.13995688851854918;-3.237346740689527;0.001206467233897992;0.04069457068053424;;;844034;"At1g76980 [Source:UniProtKB/TrEMBL;Acc:O49284]";;
AT1G78080;2089.0030179150517;-0.21592708367860486;0.060416298280384084;-3.5739873150869936;3.515859695637757e-4;0.018257371178134203;RAP2.4;Q8H1E4;844143;"Ethylene-responsive transcription factor RAP2-4 [Source:UniProtKB/Swiss-Prot;Acc:Q8H1E4]";RAP2-4;UniProtKB Gene Name
AT1G78100;381.2334820786749;0.6429892501494017;0.103162676420806;6.232770149609289;4.5825831706090144e-10;3.2059412410975437e-7;;Q9C9S2;844146;"AUF1 [Source:UniProtKB/TrEMBL;Acc:A0A178VZX8]";;
AT1G79780;11.537158807445515;1.2697099282371556;0.30264720055130045;4.195346680637584;2.724545348324914e-5;0.0026804133898181925;;Q1PFB8;844317;"CASP-like protein 3A2 [Source:UniProtKB/Swiss-Prot;Acc:Q1PFB8]";;
AT1G80440;2462.691789076155;-0.5572731728393506;0.091932251148556507;-6.061780994994169;1.3462244174162424e-9;8.611162786501011e-7;;Q9M8L2;844383;"F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2]";;
AT1G80450;143.79738246840623;-0.8330159765126797;0.1222453305108999;-6.81429689814127;9.472589535612845e-12;1.0525161396364177e-8;;Q9M8L3;844384;"VQ motif-containing protein 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L3]";VQ11;UniProtKB Gene Name
AT1G80690;56.57268857392521;0.49404962750730835;0.15280937933463334;3.233110622257039;0.001224501364007632;0.04093735622077904;;;844408;"F23A5.4 protein [Source:UniProtKB/TrEMBL;Acc:Q9SAI9]";;
AT1G80820;35.75227955363506;-1.3013047022698814;0.27200204433525116;-4.784172506681538;1.7169318291647549e-6;3.465116758224035e-4;CCR2;;844421;"Cinnamoyl-CoA reductase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH9]";CCR2;UniProtKB Gene Name
AT1G80820;35.75227955363506;-1.3013047022698814;0.27200204433525116;-4.784172506681538;1.7169318291647549e-6;3.465116758224035e-4;CCR2;Q9SAH9;844421;"Cinnamoyl-CoA reductase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH9]";CCR2;UniProtKB Gene Name
AT1G80840;114.10917800874903;-0.5960752126759102;0.14134814800648787;-4.217071260449415;2.4749578094770648e-5;0.0024914345157473934;WRKY40;Q9SAH7;844423;"Probable WRKY transcription factor 40 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH7]";WRKY40;UniProtKB Gene Name
AT1G80910;274.5774573986415;-0.31116556113295263;0.09083662297159147;-3.4255518419070636;6.135518316940116e-4;0.02569502916728039;;C0Z274;844431;"Vacuolar fusion protein CCZ1 homolog B [Source:UniProtKB/Swiss-Prot;Acc:C0Z274]";CCZ1B;UniProtKB Gene Name
AT2G01300;62.40129365560839;-0.6235735590042457;0.18951706616106703;-3.290329317752746;0.0010007019115330666;0.03566463850367565;;;814658;"Mediator of RNA polymerase II transcription subunit [Source:UniProtKB/TrEMBL;Acc:Q9ZU37]";;
AT2G01420;152.6491973146934;0.3468460786760716;0.10817968438942346;3.206203462634451;0.001344988515087335;0.04342818472048662;PIN4;Q8RWZ6;814670;"Auxin efflux carrier component [Source:UniProtKB/TrEMBL;Acc:A0A178VZS2]";PIN4;UniProtKB Gene Name
AT2G01420;152.6491973146934;0.3468460786760716;0.10817968438942346;3.206203462634451;0.001344988515087335;0.04342818472048662;PIN4;;814670;"Auxin efflux carrier component [Source:UniProtKB/TrEMBL;Acc:A0A178VZS2]";PIN4;UniProtKB Gene Name
AT2G01590;438.0327328612806;0.33320292243478017;0.07809152992142353;4.266825387721975;1.9827422459921007e-5;0.00210615923674536;CRR3;Q9ZVE7;814688;"CRR3 [Source:UniProtKB/TrEMBL;Acc:A0A178VVT4]";CRR3;UniProtKB Gene Name
AT2G01590;438.0327328612806;0.33320292243478017;0.07809152992142353;4.266825387721975;1.9827422459921007e-5;0.00210615923674536;CRR3;;814688;"CRR3 [Source:UniProtKB/TrEMBL;Acc:A0A178VVT4]";CRR3;UniProtKB Gene Name
AT2G02220;417.8301718596912;-0.34154590741705887;0.08269839831669694;-4.130018408689062;3.627341882751846e-5;0.0033862048301223553;ATPSKR1;Q9ZVR7;814753;"Phytosulfokine receptor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVR7]";PSKR1;UniProtKB Gene Name
AT2G03760;1280.5344050627016;-0.7334653445542715;0.1067275472915265;-6.872315191042566;6.316818961109098e-12;7.45739958477436e-9;ST;P52839;814903;"Cytosolic sulfotransferase 12 [Source:UniProtKB/Swiss-Prot;Acc:P52839]";SOT12;UniProtKB Gene Name
AT2G14170;1055.2876148321868;-0.2726076619581135;0.0836265259872337;-3.2598228700750926;0.0011148181286524492;0.038567398593619254;ALDH6B2;;815903;"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q0WM29]";ALDH6B2;UniProtKB Gene Name
