genes;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT5G13190;844.5401531498013;-0.7832104136815736;0.19883817390543432;-3.938933849060903;8.184449012473599e-5;0.009346465703816776;;Q94CD4;831158;"CONTAINS InterPro DOMAIN/s: LPS-induced tumor necrosis factor alpha factor (InterPro:IPR006629); Ha. [Source:TAIR;Acc:AT5G13190]";;
AT5G13190;844.5401531498013;-0.7832104136815736;0.19883817390543432;-3.938933849060903;8.184449012473599e-5;0.009346465703816776;;;831158;"CONTAINS InterPro DOMAIN/s: LPS-induced tumor necrosis factor alpha factor (InterPro:IPR006629); Ha. [Source:TAIR;Acc:AT5G13190]";;
AT5G13200;78.52630161387795;-1.2453637428888398;0.3508021214793368;-3.5500462130534607;3.8516353192026163e-4;0.02741722408052396;;;831159;"GEM-like protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYV6]";;
AT5G13200;78.52630161387795;-1.2453637428888398;0.3508021214793368;-3.5500462130534607;3.8516353192026163e-4;0.02741722408052396;;Q9LYV6;831159;"GEM-like protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYV6]";;
AT5G13320;58.907678415061625;-3.290426752932352;0.9008121546656528;-3.652733520401524;2.5946345531918614e-4;0.021067840640080684;PBS3;Q9LYU4;831173;"Auxin-responsive GH3 family protein [Source:TAIR;Acc:AT5G13320]";PBS3;TAIR Gene Name
AT5G13320;58.907678415061625;-3.290426752932352;0.9008121546656528;-3.652733520401524;2.5946345531918614e-4;0.021067840640080684;PBS3;;831173;"Auxin-responsive GH3 family protein [Source:TAIR;Acc:AT5G13320]";PBS3;TAIR Gene Name
AT5G13490;125.6729250264575;-0.9266137056971283;0.1835457146436219;-5.048408280717807;4.455062646954422e-7;2.2651872101359924e-4;AAC2;P40941;831193;"ADP,ATP carrier protein 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P40941]";AAC2;UniProtKB Gene Name
AT5G13630;5488.06487795551;0.578928489749574;0.13860493611683308;4.176824476594273;2.9560695214161706e-5;0.004782338229533509;GUN5;;831207;"Magnesium-chelatase subunit ChlH, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FNB0]";CHLH;UniProtKB Gene Name
AT5G13630;5488.06487795551;0.578928489749574;0.13860493611683308;4.176824476594273;2.9560695214161706e-5;0.004782338229533509;GUN5;Q9FNB0;831207;"Magnesium-chelatase subunit ChlH, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FNB0]";CHLH;UniProtKB Gene Name
AT5G16370;1598.0757597428476;-0.5352223594797194;0.1486888868202372;-3.599612391521875;3.1869186816541284e-4;0.02413356327898011;AAE5;Q9FFE6;831498;"Probable acyl-activating enzyme 5, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:Q9FFE6]";AAE5;UniProtKB Gene Name
AT5G16910;357.66770121826636;-0.4329126539551824;0.13012174214437533;-3.3269816928430633;8.779214097579181e-4;0.048708510235282935;ATCSLD2;Q9LFL0;831554;"CSLD2 [Source:UniProtKB/TrEMBL;Acc:A0A178UAL6]";CSLD2;UniProtKB Gene Name
AT5G18130;302.4833370191414;-0.6761380759399485;0.16448716387057186;-4.11058261343708;3.946620425175053e-5;0.005893711830742186;;;831931;"Gb [Source:UniProtKB/TrEMBL;Acc:Q9FK57]";;
AT5G18840;98.63880806886341;-0.9680908740335331;0.2912148988508804;-3.324317807411543;8.863512642922531e-4;0.048708510235282935;;Q8LBI9;832002;"Sugar transporter ERD6-like 16 [Source:UniProtKB/Swiss-Prot;Acc:Q8LBI9]";;
AT5G19240;772.4273784601827;-1.566836293013257;0.36357131260668063;-4.309570746326443;1.6357172694166767e-5;0.0030641002007362394;;Q84VZ5;832044;"Uncharacterized GPI-anchored protein At5g19240 [Source:UniProtKB/Swiss-Prot;Acc:Q84VZ5]";;
AT5G20910;225.63752098898982;-0.7932397596271363;0.20766765078251023;-3.819756021884671;1.335837409419926e-4;0.013273674045943137;AIP2;Q8RXD3;832215;"E3 ubiquitin-protein ligase AIP2 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXD3]";AIP2;UniProtKB Gene Name
AT5G22520;22.803201391708395;-3.230137749113855;0.6846120137438626;-4.718201965883647;2.379382197967627e-6;8.408070188541953e-4;;;832313;"At5g22520 [Source:UniProtKB/TrEMBL;Acc:Q9FK87]";;
AT5G22530;15.340881932352605;-2.973136508980168;0.7267853224067504;-4.090804281977824;4.2987979814260136e-5;0.0060666502393936185;;;832314;"Uncharacterized protein At5g22530 [Source:UniProtKB/TrEMBL;Acc:Q9FK86]";;
AT5G23280;318.20524987668216;0.6651889923209028;0.1853416040883305;3.588989075566032;3.3196274993257415e-4;0.02470057325717812;;Q9FMX2;832392;"Transcription factor TCP7 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMX2]";TCP7;UniProtKB Gene Name
AT5G23920;3885.4014601836734;0.45532098232720253;0.12328499883123195;3.6932391340693713;2.2141563081424454e-4;0.019329281249223233;;;832457;"At5g23920 [Source:UniProtKB/TrEMBL;Acc:Q9FF88]";;
AT5G25210;197.5788972237803;-0.6468295350053646;0.19520258204849963;-3.3136320647882345;9.209260490279554e-4;0.04978829310630883;;;832592;"unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G32030.1); Ha. [Source:TAIR;Acc:AT5G25210]";;
AT5G25250;364.84807495825083;-1.8931648789487914;0.4861217644557078;-3.89442526003438;9.843183467798708e-5;0.010616221361355626;;Q501E6;832596;"Flotillin-like protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q501E6]";FLOT1;UniProtKB Gene Name
AT5G25440;255.78656188794363;-0.9528567963029231;0.23783044389522168;-4.006454265050746;6.16370534074458e-5;0.007831081958673812;;;832618;"Protein kinase superfamily protein [Source:TAIR;Acc:AT5G25440]";;
AT5G25930;81.75461894364307;-0.9833233122782928;0.25605147870548695;-3.8403344407525233;1.228668106612614e-4;0.012614522796496334;;;832662;"Kinase family with leucine-rich repeat domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q9XGZ2]";;
AT5G26030;316.16583881769986;-0.5908543470042108;0.1780314629368314;-3.318819815651664;9.039873965841405e-4;0.049227078416569564;FC1;P42043;832672;"Ferrochelatase-1, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P42043]";FC1;UniProtKB Gene Name
AT5G26340;1333.0106716656144;-0.8368931931378282;0.1769394214818453;-4.729828921836375;2.2470911365820235e-6;8.408070188541953e-4;MSS1;Q94AZ2;832703;"STP13 [Source:UniProtKB/TrEMBL;Acc:A0A178UHA7]";STP13;UniProtKB Gene Name
AT5G26690;27.320390797059066;-2.30632525472236;0.6537626990467837;-3.527771251074876;4.1907414080647094e-4;0.028868800893297377;;Q8GWS3;832720;"Heavy metal-associated isoprenylated plant protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q8GWS3]";HIPP02;UniProtKB Gene Name
AT5G26731;87.62446067234114;-0.8730977064079682;0.2446776349466558;-3.5683592683014105;3.592237156950954e-4;0.026181646582487242;;;832715;"AT5g26741 [Source:UniProtKB/TrEMBL;Acc:Q94EW8]";;
AT5G27420;338.04902527609994;-1.2649627158386398;0.2452777792305081;-5.157265855093414;2.5058189920550964e-7;1.528907559295331e-4;CNI1;Q8LGA5;832801;"E3 ubiquitin-protein ligase ATL31 [Source:UniProtKB/Swiss-Prot;Acc:Q8LGA5]";ATL31;UniProtKB Gene Name
AT5G27760;342.22445742793485;-0.6693552864517068;0.19960353112789944;-3.3534240735591285;7.981830950894389e-4;0.04688499063794711;;;832838;"Hypoxia-responsive family protein [Source:UniProtKB/TrEMBL;Acc:Q8LG60]";;
AT5G33355;3.635059625206469;5.3457432352188246;1.4020833328804234;3.812714344329729;1.3744893888031304e-4;0.013464321512793968;;Q3E8R5;833312;"Defensin-like protein 207 [Source:UniProtKB/Swiss-Prot;Acc:Q3E8R5]";;
AT5G35735;1787.7253568930134;-0.5329325877856859;0.14430681340782625;-3.693052151872845;2.215785598888889e-4;0.019329281249223233;;Q9FKH6;833550;"Cytochrome b561 and DOMON domain-containing protein At5g35735 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKH6]";;
AT5G38900;65.3053045203307;-2.3835630405432555;0.7127326437793237;-3.3442596762570265;8.250247465055161e-4;0.04736129962802499;;;833882;"Thioredoxin superfamily protein [Source:TAIR;Acc:AT5G38900]";;
AT5G39580;409.07484351929753;-1.7816288367514705;0.2555268596279026;-6.9723740171419655;3.116366993494544e-12;1.3310003429215196e-8;;;833954;"Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4]";PER62;UniProtKB Gene Name
AT5G39580;409.07484351929753;-1.7816288367514705;0.2555268596279026;-6.9723740171419655;3.116366993494544e-12;1.3310003429215196e-8;;Q9FKA4;833954;"Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4]";PER62;UniProtKB Gene Name
AT5G39670;94.45271468862889;-2.2121393552246307;0.6048969540364866;-3.6570515696318044;2.551330657714855e-4;0.020964124306548673;;Q93Z27;833963;"Probable calcium-binding protein CML46 [Source:UniProtKB/Swiss-Prot;Acc:Q93Z27]";CML46;UniProtKB Gene Name
AT5G40000;7.724602961971362;-3.6072255497415413;1.0351837193529987;-3.4846235332952276;4.92829907828917e-4;0.03248266259779791;;F4KFX5;833997;"AAA-ATPase At5g40000 [Source:UniProtKB/Swiss-Prot;Acc:F4KFX5]";;
AT5G40010;54.3294592186759;-2.5190403409406232;0.7578273128238507;-3.324029496316331;8.872681096476263e-4;0.048708510235282935;AATP1;Q9FLD5;833998;"AAA-ATPase ASD, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FLD5]";AATP1;UniProtKB Gene Name
AT5G40720;84.46304843671615;-1.028427854714104;0.2900934088051142;-3.5451610532971656;3.9237326309723785e-4;0.027745466998150708;;;834072;"C3H4 type zinc finger protein (DUF23) [Source:UniProtKB/TrEMBL;Acc:Q9FM26]";;
AT5G41750;89.11688551057966;-2.3401469740797665;0.3528280371136158;-6.632542564428361;3.2995314796916586e-11;1.0065927821259339e-7;;;834178;"Disease resistance protein (TIR-NBS-LRR class) family [Source:UniProtKB/TrEMBL;Acc:Q9LSX5]";;
AT5G42050;1131.022982880482;-0.823846211162947;0.17598703718287576;-4.681289169649766;2.8507648155676534e-6;8.996155476002586e-4;;;834210;"DCD (Development and Cell Death) domain protein [Source:UniProtKB/TrEMBL;Acc:Q8RXN8]";;
AT5G42380;114.8511106066599;-3.6414690099136884;0.834767511113584;-4.362255312327561;1.2872852120029458e-5;0.002522016119479166;CML39;Q9FIH9;834244;"Calcium-binding protein CML37 [Source:UniProtKB/Swiss-Prot;Acc:Q9FIH9]";CML37;UniProtKB Gene Name
AT5G42830;46.93566816691577;-2.30353136775621;0.49252454247652044;-4.676987985560179;2.911193068038287e-6;8.996155476002586e-4;;;834294;"HXXXD-type acyl-transferase family protein [Source:UniProtKB/TrEMBL;Acc:Q9FMN6]";;
AT5G42900;399.5240934162509;-0.7103322908918314;0.16434759665429752;-4.322133729682727;1.5452747580366125e-5;0.002920295792732023;COR27;;834301;"Cold regulated protein 27 [Source:UniProtKB/TrEMBL;Acc:Q8L8T7]";COR27;TAIR Gene Name
AT5G43190;489.4147287429388;-0.5201363355676044;0.12570077412631062;-4.137892858519269;3.505099672021036e-5;0.005341382626673757;;Q9FHS6;834337;"F-box/kelch-repeat protein At5g43190 [Source:UniProtKB/Swiss-Prot;Acc:Q9FHS6]";;
AT5G43420;115.10169192181857;-1.1516354163704623;0.2710224643405753;-4.249224945882276;2.1451142554094507e-5;0.003817409577022402;;Q9LSW9;834362;"RING-H2 finger protein ATL16 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSW9]";ATL16;UniProtKB Gene Name
AT5G43450;694.0082603343716;-0.51464970433991;0.15513137043558506;-3.3175089145080885;9.082401730802344e-4;0.049227078416569564;;;834365;"1-aminocyclopropane-1-carboxylate oxidase homolog 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSW6]";;
AT5G43450;694.0082603343716;-0.51464970433991;0.15513137043558506;-3.3175089145080885;9.082401730802344e-4;0.049227078416569564;;Q9LSW6;834365;"1-aminocyclopropane-1-carboxylate oxidase homolog 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSW6]";;
AT5G43580;817.6300168102938;-0.587083488418994;0.1625887898108159;-3.610848503775132;3.0519690323939e-4;0.023360142898484492;;;834378;"Serine protease inhibitor, potato inhibitor I-type family protein [Source:UniProtKB/TrEMBL;Acc:F4K627]";;
AT5G44550;620.3061899861711;0.7812335567931445;0.21341128690311822;3.660694652705033;2.5153237799575184e-4;0.020964124306548673;;Q9FI10;834482;"CASP-like protein 1B1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FI10]";;
AT5G44585;287.1100226429417;-1.1238033238845466;0.20810974785989547;-5.400051345221552;6.662182628371481e-8;5.791551852726738e-5;;;6241037;"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT5G44585]";;
AT5G44920;278.3564531608095;0.713298793546798;0.20348890518411464;3.5053448879751588;4.560161350788608e-4;0.030914998617806583;;;834522;"TIR domain-containing protein [Source:UniProtKB/Swiss-Prot;Acc:Q0WSX8]";TIK;UniProtKB Gene Name
AT5G44920;278.3564531608095;0.713298793546798;0.20348890518411464;3.5053448879751588;4.560161350788608e-4;0.030914998617806583;;Q0WSX8;834522;"TIR domain-containing protein [Source:UniProtKB/Swiss-Prot;Acc:Q0WSX8]";TIK;UniProtKB Gene Name
AT5G45110;373.00728345499743;-0.9106777919738326;0.198779781800478;-4.5813401329110555;4.620057122114538e-6;0.0011472246493343715;NPR3;Q8L746;834545;"NPR3 [Source:UniProtKB/TrEMBL;Acc:A0A178UGU4]";NPR3;UniProtKB Gene Name
AT5G45110;373.00728345499743;-0.9106777919738326;0.198779781800478;-4.5813401329110555;4.620057122114538e-6;0.0011472246493343715;NPR3;;834545;"NPR3 [Source:UniProtKB/TrEMBL;Acc:A0A178UGU4]";NPR3;UniProtKB Gene Name
AT5G46350;43.83699831864609;-1.7355775790069863;0.41914488642802006;-4.140758089160269;3.461598808372185e-5;0.00531816133473295;WRKY8;Q9FL26;834678;"WRKY transcription factor 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9FL26]";WRKY8;UniProtKB Gene Name
AT5G46710;284.47360170703865;-0.7387655881557478;0.15667280669100542;-4.7153402288424076;2.4130718409706563e-6;8.408070188541953e-4;;;834714;"At5g46710 [Source:UniProtKB/TrEMBL;Acc:Q9FIQ4]";;
AT5G47230;302.89085698993136;-0.72386416053549;0.20764834962357526;-3.486009697874846;4.902832304996123e-4;0.03241485568829481;ERF5;O80341;834770;"ERF5 [Source:UniProtKB/TrEMBL;Acc:A0A178UKK9]";ERF5;UniProtKB Gene Name
AT5G49520;169.4640935195378;-0.9703447199557919;0.24096807962285546;-4.0268599952097395;5.6526667247225294e-5;0.007544543619153101;WRKY48;Q9FGZ4;835012;"Probable WRKY transcription factor 48 [Source:UniProtKB/Swiss-Prot;Acc:Q9FGZ4]";WRKY48;UniProtKB Gene Name
AT5G49730;437.5579542894289;0.8434009770993915;0.23282105099847009;3.622528862757061;2.917368969241463e-4;0.02265469612296416;ATFRO6;Q8RWS6;835036;"Ferric reduction oxidase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWS6]";FRO6;UniProtKB Gene Name
AT5G49730;437.5579542894289;0.8434009770993915;0.23282105099847009;3.622528862757061;2.917368969241463e-4;0.02265469612296416;ATFRO6;;835036;"Ferric reduction oxidase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWS6]";FRO6;UniProtKB Gene Name
AT5G51070;989.9049282798329;-0.48642883497066836;0.13636022158354902;-3.5672341194651804;3.6076913187528433e-4;0.026204846296587404;ERD1;P42762;835180;"Chaperone protein ClpD, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P42762]";CLPD;UniProtKB Gene Name
AT5G52640;1802.3702834954177;-0.9375452345447045;0.24515877136423192;-3.8242369601036845;1.3117770833338376e-4;0.013151643011546527;HSP81-1;P27323;835341;"Heat shock protein 90-1 [Source:UniProtKB/Swiss-Prot;Acc:P27323]";HSP90-1;UniProtKB Gene Name
AT5G52750;233.04955712890822;-1.7945665663619081;0.46872811386150415;-3.828587433294329;1.2888084562218453e-4;0.013043841034415879;;;835352;"Heavy metal-associated isoprenylated plant protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTE2]";HIPP13;UniProtKB Gene Name
AT5G52750;233.04955712890822;-1.7945665663619081;0.46872811386150415;-3.828587433294329;1.2888084562218453e-4;0.013043841034415879;;Q9LTE2;835352;"Heavy metal-associated isoprenylated plant protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTE2]";HIPP13;UniProtKB Gene Name
AT5G52760;71.24992302520533;-2.6218943441380174;0.7290733616110282;-3.5962009890807645;3.2289835123088e-4;0.02427990947371635;;;835353;"Heavy metal-associated isoprenylated plant protein 14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTE1]";HIPP14;UniProtKB Gene Name
AT5G52760;71.24992302520533;-2.6218943441380174;0.7290733616110282;-3.5962009890807645;3.2289835123088e-4;0.02427990947371635;;Q9LTE1;835353;"Heavy metal-associated isoprenylated plant protein 14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTE1]";HIPP14;UniProtKB Gene Name
AT5G56850;387.4277386280626;0.5549820248917519;0.15055301130384247;3.6862897665440943;2.2754725156628794e-4;0.019753136411374304;;;835787;"unknown protein; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Ha. [Source:TAIR;Acc:AT5G56850]";;
AT5G56860;887.3869138285947;0.5935001793757282;0.12358329076736779;4.80243061736338;1.5675114166650017e-6;6.5323921859463e-4;GNC;Q5HZ36;835788;"GATA transcription factor 21 [Source:UniProtKB/Swiss-Prot;Acc:Q5HZ36]";GATA21;UniProtKB Gene Name
AT5G57220;118.09322257232647;-2.1391941610402023;0.3301766303597238;-6.4789387386671615;9.236999493635138e-11;2.191734713184204e-7;CYP81F2;Q9LVD6;835828;"Cytochrome P450 81F2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVD6]";CYP81F2;UniProtKB Gene Name
AT5G57480;49.18789530253568;-1.6127329564827815;0.3845421735680612;-4.193903991124499;2.741940713235226e-5;0.004539080924894438;;Q9FKM3;835852;"AAA-ATPase At5g57480 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKM3]";;
AT5G57710;624.002453174506;-0.44284251502675276;0.12331804359814567;-3.591060173398759;3.2933558190728445e-4;0.02459077395674846;;Q9FHH2;835878;"Protein SUPPRESSOR OF MAX2 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FHH2]";SMAX1;UniProtKB Gene Name
AT5G59490;11.488549721936677;-2.8805530950131257;0.844958364115777;-3.4091065516909063;6.517601770838955e-4;0.040110485826013224;;;836068;"At5g59490 [Source:UniProtKB/TrEMBL;Acc:Q7XJ55]";;
AT5G59720;37.951828230018506;-2.1097654091481033;0.4817557017019828;-4.379326288603467;1.1904677335487806e-5;0.002375928827096655;HSP18.2;P19037;836093;"18.1 kDa class I heat shock protein [Source:UniProtKB/Swiss-Prot;Acc:P19037]";HSP18.1;UniProtKB Gene Name
AT5G60660;72.69081188587244;0.9261249059517748;0.27847664920792775;3.3256824533976386;8.820235184439549e-4;0.048708510235282935;PIP2F;Q9FF53;836187;"PIP2F [Source:UniProtKB/TrEMBL;Acc:A0A178UG45]";PIP2-4;UniProtKB Gene Name
AT5G60800;260.0492795825748;-1.7952777992341309;0.5072969134265093;-3.5389093679045374;4.0178377265082235e-4;0.02813145070478135;;;836201;"Heavy metal transport/detoxification superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K0H3]";;
AT5G60800;260.0492795825748;-1.7952777992341309;0.5072969134265093;-3.5389093679045374;4.0178377265082235e-4;0.02813145070478135;;Q9FJH5;836201;"Heavy metal transport/detoxification superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K0H3]";;
AT5G61440;560.3224637946115;-0.6178251207293691;0.16041225351373442;-3.851483332452974;1.1740452205041836e-4;0.012170745477605263;ACHT5;Q9XFI1;836265;"Thioredoxin-like 1-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XFI1]";ACHT5;TAIR Gene Name
AT5G61440;560.3224637946115;-0.6178251207293691;0.16041225351373442;-3.851483332452974;1.1740452205041836e-4;0.012170745477605263;ACHT5;;836265;"Thioredoxin-like 1-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XFI1]";ACHT5;TAIR Gene Name
AT5G65300;50.93459579033366;-1.7321130057920247;0.3834144410866531;-4.517599808924674;6.254454905230365e-6;0.0014517813532738527;;;836655;"Uncharacterized protein At5g65300 [Source:UniProtKB/TrEMBL;Acc:Q9FKQ7]";;
AT5G66640;6.971117160928018;-3.093681717836721;0.8832312070515863;-3.5026861518674015;4.605918169415418e-4;0.031028196374721213;DAR3;;836796;"DA1-related protein 3 [Source:TAIR;Acc:AT5G66640]";DAR3;TAIR Gene Name
AT5G66640;6.971117160928018;-3.093681717836721;0.8832312070515863;-3.5026861518674015;4.605918169415418e-4;0.031028196374721213;DAR3;Q9LVR6;836796;"DA1-related protein 3 [Source:TAIR;Acc:AT5G66640]";DAR3;TAIR Gene Name
AT5G67400;340.38615931737905;1.094566311427618;0.2142474991691987;5.108887224691482;3.2406169630042047e-007;1.8211414538146e-4;RHS19;Q43873;836876;"Peroxidase [Source:UniProtKB/TrEMBL;Acc:A3KPG1]";PER73;UniProtKB Gene Name
